Год;Субъект;Численность населения;Базовый год
2027,0;89,0;3592806,0;2003
2028,0;89,0;3580785,0;2003
2004,0;74,0;17575322,0;2003
2005,0;74,0;17570855,0;2003
2006,0;74,0;17593857,0;2003
2007,0;74,0;17628277,0;2003
2008,0;74,0;17671695,0;2003
2009,0;74,0;17715115,0;2003
2010,0;74,0;17757384,0;2003
2011,0;74,0;17797249,0;2003
2012,0;74,0;17834838,0;2003
2013,0;74,0;17868995,0;2003
2014,0;74,0;17899931,0;2003
2015,0;74,0;17927433,0;2003
2016,0;74,0;17951349,0;2003
2017,0;74,0;17971208,0;2003
2018,0;74,0;17986484,0;2003
2019,0;74,0;17996353,0;2003
2020,0;74,0;17999745,0;2003
2021,0;74,0;17995319,0;2003
2022,0;74,0;17981441,0;2003
2023,0;74,0;17956173,0;2003
2024,0;74,0;17917442,0;2003
2025,0;74,0;17863735,0;2003
2026,0;74,0;17795966,0;2003
2027,0;74,0;17720771,0;2003
2028,0;74,0;17652704,0;2003
2004,0;49,0;196283,0;2003
2005,0;49,0;195090,0;2003
2006,0;49,0;194004,0;2003
2007,0;49,0;192630,0;2003
2008,0;49,0;191145,0;2003
2009,0;49,0;189499,0;2003
2010,0;49,0;187491,0;2003
2011,0;49,0;185278,0;2003
2012,0;49,0;183170,0;2003
2013,0;49,0;181646,0;2003
2014,0;49,0;180949,0;2003
2015,0;49,0;180934,0;2003
2016,0;49,0;181386,0;2003
2017,0;49,0;182110,0;2003
2018,0;49,0;182944,0;2003
2019,0;49,0;183793,0;2003
2020,0;49,0;184621,0;2003
2021,0;49,0;185406,0;2003
2022,0;49,0;186131,0;2003
2023,0;49,0;186785,0;2003
2024,0;49,0;187364,0;2003
2025,0;49,0;187860,0;2003
2026,0;49,0;188264,0;2003
2027,0;49,0;188564,0;2003
2028,0;49,0;188742,0;2003
2004,0;63,0;292926,0;2003
2005,0;63,0;291823,0;2003
2006,0;63,0;290964,0;2003
2007,0;63,0;289697,0;2003
2008,0;63,0;288346,0;2003
2009,0;63,0;286840,0;2003
2010,0;63,0;284972,0;2003
2011,0;63,0;283003,0;2003
2012,0;63,0;281247,0;2003
2013,0;63,0;280113,0;2003
2014,0;63,0;279703,0;2003
2015,0;63,0;279835,0;2003
2016,0;63,0;280325,0;2003
2017,0;63,0;281008,0;2003
2018,0;63,0;281755,0;2003
2019,0;63,0;282502,0;2003
2020,0;63,0;283224,0;2003
2021,0;63,0;283903,0;2003
2022,0;63,0;284525,0;2003
2023,0;63,0;285084,0;2003
2024,0;63,0;285574,0;2003
2025,0;63,0;285989,0;2003
2026,0;63,0;286320,0;2003
2027,0;63,0;286555,0;2003
2028,0;63,0;286677,0;2003
2004,0;64,0;536263,0;2003
2005,0;64,0;535433,0;2003
2006,0;64,0;535667,0;2003
2007,0;64,0;536141,0;2003
2008,0;64,0;536900,0;2003
2009,0;64,0;537785,0;2003
2010,0;64,0;538685,0;2003
2011,0;64,0;539521,0;2003
2012,0;64,0;540328,0;2003
2013,0;64,0;541076,0;2003
2014,0;64,0;541756,0;2003
2015,0;64,0;542363,0;2003
2016,0;64,0;542900,0;2003
2017,0;64,0;543357,0;2003
2018,0;64,0;543724,0;2003
2019,0;64,0;543988,0;2003
2020,0;64,0;544130,0;2003
2021,0;64,0;544125,0;2003
2022,0;64,0;543943,0;2003
2023,0;64,0;543547,0;2003
2024,0;64,0;542896,0;2003
2025,0;64,0;541952,0;2003
2026,0;64,0;540706,0;2003
2027,0;64,0;539232,0;2003
2028,0;64,0;537751,0;2003
2004,0;0,0;2531539,0;2003
2005,0;0,0;2532235,0;2003
2006,0;0,0;2536174,0;2003
2007,0;0,0;2540687,0;2003
2008,0;0,0;2546649,0;2003
2009,0;0,0;2552802,0;2003
2010,0;0,0;2558549,0;2003
2011,0;0,0;2563920,0;2003
2012,0;0,0;2569063,0;2003
2013,0;0,0;2573768,0;2003
2014,0;0,0;2578035,0;2003
2015,0;0,0;2581891,0;2003
2016,0;0,0;2585333,0;2003
2017,0;0,0;2588299,0;2003
2018,0;0,0;2590732,0;2003
2019,0;0,0;2592541,0;2003
2020,0;0,0;2593598,0;2003
2021,0;0,0;2593746,0;2003
2022,0;0,0;2592796,0;2003
2023,0;0,0;2590519,0;2003
2024,0;0,0;2586642,0;2003
2025,0;0,0;2580868,0;2003
2026,0;0,0;2572981,0;2003
2027,0;0,0;2563147,0;2003
2028,0;0,0;2552434,0;2003
2004,0;28,0;2886719,0;2003
2005,0;28,0;2886334,0;2003
2006,0;28,0;2891684,0;2003
2007,0;28,0;2899258,0;2003
2008,0;28,0;2908461,0;2003
2009,0;28,0;2917689,0;2003
2010,0;28,0;2926798,0;2003
2011,0;28,0;2935321,0;2003
2012,0;28,0;2943264,0;2003
2013,0;28,0;2950383,0;2003
2014,0;28,0;2956677,0;2003
2015,0;28,0;2962027,0;2003
2016,0;28,0;2966351,0;2003
2017,0;28,0;2969487,0;2003
2018,0;28,0;2971246,0;2003
2019,0;28,0;2971367,0;2003
2020,0;28,0;2969529,0;2003
2021,0;28,0;2965351,0;2003
2022,0;28,0;2958428,0;2003
2023,0;28,0;2948450,0;2003
2024,0;28,0;2935494,0;2003
2025,0;28,0;2920556,0;2003
2026,0;28,0;2906037,0;2003
2027,0;28,0;2895274,0;2003
2028,0;28,0;2890572,0;2003
2004,0;18,0;2497864,0;2003
2005,0;18,0;2497096,0;2003
2006,0;18,0;2501062,0;2003
2007,0;18,0;2506934,0;2003
2008,0;18,0;2514051,0;2003
2009,0;18,0;2521222,0;2003
2010,0;18,0;2528253,0;2003
2011,0;18,0;2534865,0;2003
2012,0;18,0;2541059,0;2003
2013,0;18,0;2546682,0;2003
2014,0;18,0;2551744,0;2003
2015,0;18,0;2556193,0;2003
2016,0;18,0;2559994,0;2003
2017,0;18,0;2563060,0;2003
2018,0;18,0;2565286,0;2003
2019,0;18,0;2566518,0;2003
2020,0;18,0;2566559,0;2003
2021,0;18,0;2565163,0;2003
2022,0;18,0;2562034,0;2003
2023,0;18,0;2556838,0;2003
2024,0;18,0;2549270,0;2003
2025,0;18,0;2539254,0;2003
2026,0;18,0;2527368,0;2003
2027,0;18,0;2515360,0;2003
2028,0;18,0;2505996,0;2003
2004,0;24,0;2832544,0;2003
2005,0;24,0;2831785,0;2003
2006,0;24,0;2837462,0;2003
2007,0;24,0;2845887,0;2003
2008,0;24,0;2855980,0;2003
2009,0;24,0;2866195,0;2003
2010,0;24,0;2876199,0;2003
2011,0;24,0;2885614,0;2003
2012,0;24,0;2894402,0;2003
2013,0;24,0;2902363,0;2003
2014,0;24,0;2909486,0;2003
2015,0;24,0;2915692,0;2003
2016,0;24,0;2920912,0;2003
2017,0;24,0;2925011,0;2003
2018,0;24,0;2927819,0;2003
2019,0;24,0;2929097,0;2003
2020,0;24,0;2928542,0;2003
2021,0;24,0;2925778,0;2003
2022,0;24,0;2920363,0;2003
2023,0;24,0;2911830,0;2003
2024,0;24,0;2899841,0;2003
2025,0;24,0;2884580,0;2003
2026,0;24,0;2867435,0;2003
2027,0;24,0;2851513,0;2003
2028,0;24,0;2840695,0;2003
2004,0;39,0;2696121,0;2003
2005,0;39,0;2698622,0;2003
2006,0;39,0;2700266,0;2003
2007,0;39,0;2701294,0;2003
2008,0;39,0;2704183,0;2003
2009,0;39,0;2707051,0;2003
2010,0;39,0;2709495,0;2003
2011,0;39,0;2711787,0;2003
2012,0;39,0;2714104,0;2003
2013,0;39,0;2716085,0;2003
2014,0;39,0;2717764,0;2003
2015,0;39,0;2719155,0;2003
2016,0;39,0;2720219,0;2003
2017,0;39,0;2720865,0;2003
2018,0;39,0;2721040,0;2003
2019,0;39,0;2720660,0;2003
2020,0;39,0;2719620,0;2003
2021,0;39,0;2717814,0;2003
2022,0;39,0;2715166,0;2003
2023,0;39,0;2711703,0;2003
2024,0;39,0;2707681,0;2003
2025,0;39,0;2703707,0;2003
2026,0;39,0;2700638,0;2003
2027,0;39,0;2699135,0;2003
2028,0;39,0;2699241,0;2003
2004,0;40,0;2046850,0;2003
2005,0;40,0;2049815,0;2003
2006,0;40,0;2050417,0;2003
2007,0;40,0;2051437,0;2003
2008,0;40,0;2055047,0;2003
2009,0;40,0;2058162,0;2003
2010,0;40,0;2060903,0;2003
2011,0;40,0;2063626,0;2003
2012,0;40,0;2066317,0;2003
2013,0;40,0;2068481,0;2003
2014,0;40,0;2070232,0;2003
2015,0;40,0;2071524,0;2003
2016,0;40,0;2072262,0;2003
2017,0;40,0;2072316,0;2003
2018,0;40,0;2071618,0;2003
2019,0;40,0;2070068,0;2003
2020,0;40,0;2067600,0;2003
2021,0;40,0;2064242,0;2003
2022,0;40,0;2060209,0;2003
2023,0;40,0;2055985,0;2003
2024,0;40,0;2052303,0;2003
2025,0;40,0;2049893,0;2003
2026,0;40,0;2049115,0;2003
2027,0;40,0;2049832,0;2003
2028,0;40,0;2051625,0;2003
2004,0;79,0;1043885,0;2003
2005,0;79,0;1043798,0;2003
2006,0;79,0;1044873,0;2003
2007,0;79,0;1046477,0;2003
2008,0;79,0;1048381,0;2003
2009,0;79,0;1050313,0;2003
2010,0;79,0;1052203,0;2003
2011,0;79,0;1053983,0;2003
2012,0;79,0;1055639,0;2003
2013,0;79,0;1057136,0;2003
2014,0;79,0;1058469,0;2003
2015,0;79,0;1059621,0;2003
2016,0;79,0;1060576,0;2003
2017,0;79,0;1061307,0;2003
2018,0;79,0;1061778,0;2003
2019,0;79,0;1061941,0;2003
2020,0;79,0;1061735,0;2003
2021,0;79,0;1061085,0;2003
2022,0;79,0;1059906,0;2003
2023,0;79,0;1058115,0;2003
2024,0;79,0;1055671,0;2003
2025,0;79,0;1052666,0;2003
2026,0;79,0;1049456,0;2003
2027,0;79,0;1046698,0;2003
2028,0;79,0;1045062,0;2003
2004,0;14,0;8749867,0;2003
2005,0;14,0;8775062,0;2003
2006,0;14,0;8819759,0;2003
2007,0;14,0;8873304,0;2003
2008,0;14,0;8934070,0;2003
2009,0;14,0;8993422,0;2003
2010,0;14,0;9050058,0;2003
2011,0;14,0;9101885,0;2003
2012,0;14,0;9148162,0;2003
2013,0;14,0;9187019,0;2003
2014,0;14,0;9217703,0;2003
2015,0;14,0;9238842,0;2003
2016,0;14,0;9248949,0;2003
2017,0;14,0;9246094,0;2003
2018,0;14,0;9228211,0;2003
2019,0;14,0;9193154,0;2003
2020,0;14,0;9139423,0;2003
2021,0;14,0;9067507,0;2003
2022,0;14,0;8982145,0;2003
2023,0;14,0;8894507,0;2003
2024,0;14,0;8821307,0;2003
2025,0;14,0;8777908,0;2003
2026,0;14,0;8769602,0;2003
2027,0;14,0;8790603,0;2003
2028,0;14,0;8830843,0;2003
2004,0;51,0;984374,0;2003
2005,0;51,0;984160,0;2003
2006,0;51,0;985409,0;2003
2007,0;51,0;987411,0;2003
2008,0;51,0;989873,0;2003
2009,0;51,0;992345,0;2003
2010,0;51,0;994755,0;2003
2011,0;51,0;997040,0;2003
2012,0;51,0;999179,0;2003
2013,0;51,0;1001119,0;2003
2014,0;51,0;1002865,0;2003
2015,0;51,0;1004402,0;2003
2016,0;51,0;1005715,0;2003
2017,0;51,0;1006775,0;2003
2018,0;51,0;1007546,0;2003
2019,0;51,0;1007975,0;2003
2020,0;51,0;1007995,0;2003
2021,0;51,0;1007521,0;2003
2022,0;51,0;1006451,0;2003
2023,0;51,0;1004671,0;2003
2024,0;51,0;1002076,0;2003
2025,0;51,0;998639,0;2003
2026,0;51,0;994556,0;2003
2027,0;51,0;990424,0;2003
2028,0;51,0;987192,0;2003
2004,0;16,0;1139816,0;2003
2005,0;16,0;1139340,0;2003
2006,0;16,0;1141851,0;2003
2007,0;16,0;1145550,0;2003
2008,0;16,0;1150061,0;2003
2009,0;16,0;1154595,0;2003
2010,0;16,0;1159050,0;2003
2011,0;16,0;1163236,0;2003
2012,0;16,0;1167158,0;2003
2013,0;16,0;1170710,0;2003
2014,0;16,0;1173902,0;2003
2015,0;16,0;1176695,0;2003
2016,0;16,0;1179066,0;2003
2017,0;16,0;1180956,0;2003
2018,0;16,0;1182295,0;2003
2019,0;16,0;1182981,0;2003
2020,0;16,0;1182886,0;2003
2021,0;16,0;1181848,0;2003
2022,0;16,0;1179675,0;2003
2023,0;16,0;1176157,0;2003
2024,0;16,0;1171117,0;2003
2025,0;16,0;1164562,0;2003
2026,0;16,0;1156970,0;2003
2027,0;16,0;1149580,0;2003
2028,0;16,0;1144153,0;2003
2004,0;60,0;964890,0;2003
2005,0;60,0;970044,0;2003
2006,0;60,0;975413,0;2003
2007,0;60,0;981085,0;2003
2008,0;60,0;986988,0;2003
2009,0;60,0;992407,0;2003
2010,0;60,0;997268,0;2003
2011,0;60,0;1001524,0;2003
2012,0;60,0;1005054,0;2003
2013,0;60,0;1007676,0;2003
2014,0;60,0;1009280,0;2003
2015,0;60,0;1009704,0;2003
2016,0;60,0;1008749,0;2003
2017,0;60,0;1006205,0;2003
2018,0;60,0;1001897,0;2003
2019,0;60,0;995770,0;2003
2020,0;60,0;988065,0;2003
2021,0;60,0;979549,0;2003
2022,0;60,0;971601,0;2003
2023,0;60,0;965851,0;2003
2024,0;60,0;963351,0;2003
2025,0;60,0;964049,0;2003
2026,0;60,0;967120,0;2003
2027,0;60,0;971634,0;2003
2028,0;60,0;976869,0;2003
2004,0;22,0;339411,0;2003
2005,0;22,0;342811,0;2003
2006,0;22,0;347175,0;2003
2007,0;22,0;351837,0;2003
2008,0;22,0;356938,0;2003
2009,0;22,0;361618,0;2003
2010,0;22,0;365977,0;2003
2011,0;22,0;369818,0;2003
2012,0;22,0;373097,0;2003
2013,0;22,0;375620,0;2003
2014,0;22,0;377327,0;2003
2015,0;22,0;378066,0;2003
2016,0;22,0;377687,0;2003
2017,0;22,0;376012,0;2003
2018,0;22,0;372890,0;2003
2019,0;22,0;368237,0;2003
2020,0;22,0;362170,0;2003
2021,0;22,0;355180,0;2003
2022,0;22,0;348259,0;2003
2023,0;22,0;342741,0;2003
2024,0;22,0;339716,0;2003
2025,0;22,0;339455,0;2003
2026,0;22,0;341445,0;2003
2027,0;22,0;344908,0;2003
2028,0;22,0;349175,0;2003
2004,0;46,0;2042429,0;2003
2005,0;46,0;2042441,0;2003
2006,0;46,0;2047307,0;2003
2007,0;46,0;2054491,0;2003
2008,0;46,0;2062906,0;2003
2009,0;46,0;2071474,0;2003
2010,0;46,0;2079839,0;2003
2011,0;46,0;2087717,0;2003
2012,0;46,0;2095013,0;2003
2013,0;46,0;2101581,0;2003
2014,0;46,0;2107375,0;2003
2015,0;46,0;2112313,0;2003
2016,0;46,0;2116305,0;2003
2017,0;46,0;2119212,0;2003
2018,0;46,0;2120857,0;2003
2019,0;46,0;2121002,0;2003
2020,0;46,0;2119351,0;2003
2021,0;46,0;2115554,0;2003
2022,0;46,0;2109235,0;2003
2023,0;46,0;2100099,0;2003
2024,0;46,0;2088196,0;2003
2025,0;46,0;2074408,0;2003
2026,0;46,0;2060917,0;2003
2027,0;46,0;2050812,0;2003
2028,0;46,0;2046289,0;2003
2004,0;86,0;1377432,0;2003
2005,0;86,0;1378673,0;2003
2006,0;86,0;1382798,0;2003
2007,0;86,0;1388248,0;2003
2008,0;86,0;1394569,0;2003
2009,0;86,0;1400942,0;2003
2010,0;86,0;1407116,0;2003
2011,0;86,0;1412868,0;2003
2012,0;86,0;1418126,0;2003
2013,0;86,0;1422737,0;2003
2014,0;86,0;1426638,0;2003
2015,0;86,0;1429728,0;2003
2016,0;86,0;1431894,0;2003
2017,0;86,0;1432978,0;2003
2018,0;86,0;1432792,0;2003
2019,0;86,0;1431106,0;2003
2020,0;86,0;1427668,0;2003
2021,0;86,0;1422254,0;2003
2022,0;86,0;1414794,0;2003
2023,0;86,0;1405618,0;2003
2024,0;86,0;1395775,0;2003
2025,0;86,0;1387103,0;2003
2026,0;86,0;1381552,0;2003
2027,0;86,0;1379993,0;2003
2028,0;86,0;1381850,0;2003
2004,0;1,0;870297,0;2003
2005,0;1,0;870148,0;2003
2006,0;1,0;872340,0;2003
2007,0;1,0;875536,0;2003
2008,0;1,0;879353,0;2003
2009,0;1,0;883207,0;2003
2010,0;1,0;886995,0;2003
2011,0;1,0;890552,0;2003
2012,0;1,0;893859,0;2003
2013,0;1,0;896834,0;2003
2014,0;1,0;899469,0;2003
2015,0;1,0;901721,0;2003
2016,0;1,0;903556,0;2003
2017,0;1,0;904911,0;2003
2018,0;1,0;905709,0;2003
2019,0;1,0;905845,0;2003
2020,0;1,0;905189,0;2003
2021,0;1,0;903585,0;2003
2022,0;1,0;900862,0;2003
2023,0;1,0;896876,0;2003
2024,0;1,0;891620,0;2003
2025,0;1,0;885434,0;2003
2026,0;1,0;879237,0;2003
2027,0;1,0;874418,0;2003
2028,0;1,0;872070,0;2003
2004,0;33,0;181462,0;2003
2005,0;33,0;184940,0;2003
2006,0;33,0;189543,0;2003
2007,0;33,0;194480,0;2003
2008,0;33,0;199913,0;2003
2009,0;33,0;204908,0;2003
2010,0;33,0;209580,0;2003
2011,0;33,0;213705,0;2003
2012,0;33,0;217242,0;2003
2013,0;33,0;219981,0;2003
2014,0;33,0;221861,0;2003
2015,0;33,0;222721,0;2003
2016,0;33,0;222404,0;2003
2017,0;33,0;220720,0;2003
2018,0;33,0;217506,0;2003
2019,0;33,0;212665,0;2003
2020,0;33,0;206302,0;2003
2021,0;33,0;198907,0;2003
2022,0;33,0;191500,0;2003
2023,0;33,0;185489,0;2003
2024,0;33,0;182076,0;2003
2025,0;33,0;181612,0;2003
2026,0;33,0;183594,0;2003
2027,0;33,0;187197,0;2003
2028,0;33,0;191696,0;2003
2004,0;70,0;537395,0;2003
2005,0;70,0;541682,0;2003
2006,0;70,0;547720,0;2003
2007,0;70,0;554338,0;2003
2008,0;70,0;561825,0;2003
2009,0;70,0;568765,0;2003
2010,0;70,0;575313,0;2003
2011,0;70,0;581149,0;2003
2012,0;70,0;586226,0;2003
2013,0;70,0;590239,0;2003
2014,0;70,0;593118,0;2003
2015,0;70,0;594647,0;2003
2016,0;70,0;594619,0;2003
2017,0;70,0;592776,0;2003
2018,0;70,0;588886,0;2003
2019,0;70,0;582778,0;2003
2020,0;70,0;574510,0;2003
2021,0;70,0;564603,0;2003
2022,0;70,0;554281,0;2003
2023,0;70,0;545401,0;2003
2024,0;70,0;539775,0;2003
2025,0;70,0;538206,0;2003
2026,0;70,0;540227,0;2003
2027,0;70,0;544740,0;2003
2028,0;70,0;550694,0;2003
2004,0;15,0;182531,0;2003
2005,0;15,0;182893,0;2003
2006,0;15,0;183572,0;2003
2007,0;15,0;184364,0;2003
2008,0;15,0;185245,0;2003
2009,0;15,0;186129,0;2003
2010,0;15,0;186968,0;2003
2011,0;15,0;187736,0;2003
2012,0;15,0;188425,0;2003
2013,0;15,0;189012,0;2003
2014,0;15,0;189483,0;2003
2015,0;15,0;189821,0;2003
2016,0;15,0;190005,0;2003
2017,0;15,0;190008,0;2003
2018,0;15,0;189800,0;2003
2019,0;15,0;189348,0;2003
2020,0;15,0;188624,0;2003
2021,0;15,0;187622,0;2003
2022,0;15,0;186390,0;2003
2023,0;15,0;185066,0;2003
2024,0;15,0;183887,0;2003
2025,0;15,0;183108,0;2003
2026,0;15,0;182856,0;2003
2027,0;15,0;183074,0;2003
2028,0;15,0;183614,0;2003
2004,0;92,0;57824,0;2003
2005,0;92,0;60257,0;2003
2006,0;92,0;63308,0;2003
2007,0;92,0;66362,0;2003
2008,0;92,0;69695,0;2003
2009,0;92,0;72687,0;2003
2010,0;92,0;75461,0;2003
2011,0;92,0;77858,0;2003
2012,0;92,0;79880,0;2003
2013,0;92,0;81385,0;2003
2014,0;92,0;82338,0;2003
2015,0;92,0;82631,0;2003
2016,0;92,0;82166,0;2003
2017,0;92,0;80824,0;2003
2018,0;92,0;78513,0;2003
2019,0;92,0;75200,0;2003
2020,0;92,0;71012,0;2003
2021,0;92,0;66354,0;2003
2022,0;92,0;61960,0;2003
2023,0;92,0;58714,0;2003
2024,0;92,0;57219,0;2003
2025,0;92,0;57490,0;2003
2026,0;92,0;59104,0;2003
2027,0;92,0;61553,0;2003
2028,0;92,0;64430,0;2003
1990,0;65,0;152565435,0;2004
1991,0;65,0;153194299,0;2004
1992,0;65,0;153443241,0;2004
1993,0;65,0;153491803,0;2004
1994,0;65,0;153142370,0;2004
1995,0;65,0;153114389,0;2004
1996,0;65,0;152865806,0;2004
1997,0;65,0;152594667,0;2004
1998,0;65,0;152218709,0;2004
1999,0;65,0;151822973,0;2004
2000,0;65,0;151055721,0;2004
2001,0;65,0;150318618,0;2004
2002,0;65,0;149433505,0;2004
2003,0;65,0;148563312,0;2004
2004,0;65,0;147697698,0;2004
1990,0;88,0;40794391,0;2004
1991,0;88,0;40943343,0;2004
1992,0;88,0;41030519,0;2004
1993,0;88,0;41037214,0;2004
1994,0;88,0;40887143,0;2004
1995,0;88,0;40814765,0;2004
1996,0;88,0;40707089,0;2004
1997,0;88,0;40755266,0;2004
1998,0;88,0;40612625,0;2004
1999,0;88,0;40469514,0;2004
2000,0;88,0;40236828,0;2004
2001,0;88,0;40010872,0;2004
2002,0;88,0;39742212,0;2004
2003,0;88,0;39490832,0;2004
2004,0;88,0;39250931,0;2004
1990,0;5,0;1374361,0;2004
1991,0;5,0;1397341,0;2004
1992,0;5,0;1417667,0;2004
1993,0;5,0;1435925,0;2004
1994,0;5,0;1450889,0;2004
1995,0;5,0;1471582,0;2004
1996,0;5,0;1483110,0;2004
1997,0;5,0;1494244,0;2004
1998,0;5,0;1500229,0;2004
1999,0;5,0;1507865,0;2004
2000,0;5,0;1513592,0;2004
2001,0;5,0;1517333,0;2004
2002,0;5,0;1516543,0;2004
2003,0;5,0;1517713,0;2004
2004,0;5,0;1517336,0;2004
1990,0;6,0;1415669,0;2004
1991,0;6,0;1425888,0;2004
1992,0;6,0;1434404,0;2004
1993,0;6,0;1440816,0;2004
1994,0;6,0;1444463,0;2004
1995,0;6,0;1448416,0;2004
1996,0;6,0;1449112,0;2004
1997,0;6,0;1441593,0;2004
1998,0;6,0;1432627,0;2004
1999,0;6,0;1423549,0;2004
2000,0;6,0;1410887,0;2004
2001,0;6,0;1397376,0;2004
2002,0;6,0;1383257,0;2004
2003,0;6,0;1368410,0;2004
2004,0;6,0;1354194,0;2004
1990,0;7,0;1623315,0;2004
1991,0;7,0;1631154,0;2004
1992,0;7,0;1635863,0;2004
1993,0;7,0;1637073,0;2004
1994,0;7,0;1631304,0;2004
1995,0;7,0;1630967,0;2004
1996,0;7,0;1628430,0;2004
1997,0;7,0;1617413,0;2004
1998,0;7,0;1610931,0;2004
1999,0;7,0;1603224,0;2004
2000,0;7,0;1589106,0;2004
2001,0;7,0;1574197,0;2004
2002,0;7,0;1558841,0;2004
2003,0;7,0;1542347,0;2004
2004,0;7,0;1525240,0;2004
1990,0;10,0;2515277,0;2004
1991,0;10,0;2534344,0;2004
1992,0;10,0;2550242,0;2004
1993,0;10,0;2562839,0;2004
1994,0;10,0;2573619,0;2004
1995,0;10,0;2582359,0;2004
1996,0;10,0;2582107,0;2004
1997,0;10,0;2576006,0;2004
1998,0;10,0;2562276,0;2004
1999,0;10,0;2551503,0;2004
2000,0;10,0;2534987,0;2004
2001,0;10,0;2516797,0;2004
2002,0;10,0;2492901,0;2004
2003,0;10,0;2470808,0;2004
2004,0;10,0;2448260,0;2004
1990,0;17,0;1260340,0;2004
1991,0;17,0;1261754,0;2004
1992,0;17,0;1260985,0;2004
1993,0;17,0;1257689,0;2004
1994,0;17,0;1250397,0;2004
1995,0;17,0;1243876,0;2004
1996,0;17,0;1235781,0;2004
1997,0;17,0;1222825,0;2004
1998,0;17,0;1212464,0;2004
1999,0;17,0;1202692,0;2004
2000,0;17,0;1188997,0;2004
2001,0;17,0;1175358,0;2004
2002,0;17,0;1161486,0;2004
2003,0;17,0;1146514,0;2004
2004,0;17,0;1131457,0;2004
1990,0;21,0;1073680,0;2004
1991,0;21,0;1083023,0;2004
1992,0;21,0;1090995,0;2004
1993,0;21,0;1096615,0;2004
1994,0;21,0;1098917,0;2004
1995,0;21,0;1106039,0;2004
1996,0;21,0;1109070,0;2004
1997,0;21,0;1106814,0;2004
1998,0;21,0;1105639,0;2004
1999,0;21,0;1101541,0;2004
2000,0;21,0;1092452,0;2004
2001,0;21,0;1082619,0;2004
2002,0;21,0;1072508,0;2004
2003,0;21,0;1061680,0;2004
2004,0;21,0;1050222,0;2004
1990,0;26,0;758587,0;2004
1991,0;26,0;762126,0;2004
1992,0;26,0;764295,0;2004
1993,0;26,0;764422,0;2004
1994,0;26,0;762702,0;2004
1995,0;26,0;761653,0;2004
1996,0;26,0;758878,0;2004
1997,0;26,0;752595,0;2004
1998,0;26,0;748988,0;2004
1999,0;26,0;744699,0;2004
2000,0;26,0;738633,0;2004
2001,0;26,0;732613,0;2004
2002,0;26,0;724743,0;2004
2003,0;26,0;716995,0;2004
2004,0;26,0;708281,0;2004
1990,0;30,0;1267066,0;2004
1991,0;30,0;1274649,0;2004
1992,0;30,0;1279564,0;2004
1993,0;30,0;1283242,0;2004
1994,0;30,0;1286228,0;2004
1995,0;30,0;1290906,0;2004
1996,0;30,0;1290197,0;2004
1997,0;30,0;1282551,0;2004
1998,0;30,0;1276325,0;2004
1999,0;30,0;1267672,0;2004
2000,0;30,0;1255946,0;2004
2001,0;30,0;1243499,0;2004
2002,0;30,0;1229359,0;2004
2003,0;30,0;1214057,0;2004
2004,0;30,0;1197436,0;2004
1990,0;32,0;1227411,0;2004
1991,0;32,0;1238095,0;2004
1992,0;32,0;1246724,0;2004
1993,0;32,0;1253415,0;2004
1994,0;32,0;1257449,0;2004
1995,0;32,0;1262020,0;2004
1996,0;32,0;1262989,0;2004
1997,0;32,0;1261380,0;2004
1998,0;32,0;1259981,0;2004
1999,0;32,0;1256984,0;2004
2000,0;32,0;1251900,0;2004
2001,0;32,0;1246832,0;2004
2002,0;32,0;1240682,0;2004
2003,0;32,0;1231646,0;2004
2004,0;32,0;1220788,0;2004
1990,0;34,0;6969631,0;2004
1991,0;34,0;6981399,0;2004
1992,0;34,0;6983554,0;2004
1993,0;34,0;6972490,0;2004
1994,0;34,0;6929668,0;2004
1995,0;34,0;6899759,0;2004
1996,0;34,0;6873924,0;2004
1997,0;34,0;6871363,0;2004
1998,0;34,0;6855747,0;2004
1999,0;34,0;6838699,0;2004
2000,0;34,0;6801825,0;2004
2001,0;34,0;6772648,0;2004
2002,0;34,0;6745916,0;2004
2003,0;34,0;6733675,0;2004
2004,0;34,0;6733874,0;2004
1990,0;42,0;850584,0;2004
1991,0;42,0;858253,0;2004
1992,0;42,0;864459,0;2004
1993,0;42,0;868935,0;2004
1994,0;42,0;873544,0;2004
1995,0;42,0;876136,0;2004
1996,0;42,0;874427,0;2004
1997,0;42,0;869579,0;2004
1998,0;42,0;866499,0;2004
1999,0;42,0;863423,0;2004
2000,0;42,0;858073,0;2004
2001,0;42,0;851405,0;2004
2002,0;42,0;844421,0;2004
2003,0;42,0;836843,0;2004
2004,0;42,0;828512,0;2004
1990,0;67,0;1334351,0;2004
1991,0;67,0;1337800,0;2004
1992,0;67,0;1339564,0;2004
1993,0;67,0;1338557,0;2004
1994,0;67,0;1333395,0;2004
1995,0;67,0;1329360,0;2004
1996,0;67,0;1324292,0;2004
1997,0;67,0;1314365,0;2004
1998,0;67,0;1304153,0;2004
1999,0;67,0;1293994,0;2004
2000,0;67,0;1280958,0;2004
2001,0;67,0;1266508,0;2004
2002,0;67,0;1250440,0;2004
2003,0;67,0;1234748,0;2004
2004,0;67,0;1218571,0;2004
1990,0;75,0;1137988,0;2004
1991,0;75,0;1146026,0;2004
1992,0;75,0;1152151,0;2004
1993,0;75,0;1156302,0;2004
1994,0;75,0;1157442,0;2004
